country,user_id,attraction,score,review,trip_date
Denmark,Katarzyna C,LEGOLAND Billund,4.0,"Legoland is definiately an amazing place for kids and worth a visit. I recommend taking your own food and drinks as it is all very expensive there. I waited till my daughter reached the best age so that she could go on all rides (better when the child is over 120cm tall). I also recommend to buy tickets online a few days in advance to avoid queues and to get a discount. It is a good idea to download the legoland billund app to be able to check waiting times, events, the map of it etc.",Jul 2018
Denmark,Rob DF,LEGOLAND Billund,3.0,"Queues can be 50-60 mins long, there is little seated shaded areas, smokers have more shaded areas. Food can take 30mins to order and more to be made. Water is never cold due to the demand. Huge crowds to get thru, prams, strollers, dogd and then more queues. Choose carefully what day you come.",Jul 2018
Denmark,Hulda H,LEGOLAND Billund,5.0,Perfect for the family. Could have spent there much more time. The staff was really friendly and everything so clean. It’s a 10!,Jul 2018
Denmark,Brooklyn2213,LEGOLAND Billund,5.0,"Legoland was a soooo much fun also so amazing the stuff that has been created out of Legos! We loved it! It was only my husband and I and one day was plenty but I could see spending maybe 2 if we had kids with us (also there is Lalandia a water park across the street). Would highly recommend going straight to the back when you first walk in of you want to hit the rides. We hit 3 of the main rides in less than 40mins and then the longest wait we had was 45mins for the newest ride, the Flying Eagle. The rides were fun, they won't be setting any records as for heights or speed but that didn't matter. They had several interactive rides where you got to play a game, which was different than normal amusement park rides. Food was good, we bought the ticket that included a lunch buffet which worked out good so the only other thing we bought was water, but come to find out you can bring that in yourself if you wanted to. Overall great experience for 2 adults who grew up on Legos!
Read more",Jul 2018
Denmark,grahamleah,LEGOLAND Billund,4.0,"The original Legoland does not disappoint
All the attractions are of the highest standard although the queues can be very long
The ‘Driving School’ is so organised. It is extra money but worth it
The staff make the kids follow the correct road discipline even pointing out no right turn signs to those who ignore them
The kids get a photo licence at the end

As the temperature was 30 plus on our visit, the lack of water points is a big omission
You do pay a lot to get in so free water should be available
Every other similar attractions elsewhere seem to have free water points

Please improve this as we intend to visit again
Read more",Jul 2018
Denmark,The_Frojdian_Empire,LEGOLAND Billund,5.0,"I went to Legoland when I was my son's age and now it was time to take him, as he loves lego. There are several parking areas but they tend to fill up quickly so recommend to get here early to guarantee a place.
Queues queues queues! To buy entrance ticket there was a long queue, to all the rides there were long queues. Add to it that the temperature in the shade was 32 degrees you can imagine that queuing wasn't fun. We managed to see Ninjago 4D film which was fun. A lot of the rides were for older children so we couldn't take our six year old on all of them, but he had fun and when we asked him what was the best he answered ""everything!"" .
Read more",Jul 2018
Denmark,Daareek,LEGOLAND Billund,5.0,"Great place to have fun for grown ups and 5 year old kid, 1 day definitely is not enough... Do not forget to see some of the shows!",Jul 2018
Denmark,Remy E,LEGOLAND Billund,2.0,Absolutely horrible how they don’t control the amount of people entering. Queues are 45minutes to 1 hour 15 min!!!! Not worth it and the rides are not that good good. Just insane amount of people and a small park!!,Jul 2018
Denmark,Szymon S,LEGOLAND Billund,5.0,Everything was just perfect. Not only for kids!!! Rollercoasters and many many more atractions in ticket price.,Aug 2017
Denmark,Nicolai W,LEGOLAND Billund,5.0,"Celebrating its 50 years anniversary in 2018, Legoland is a must-see attraction for LEGO-fans of all ages. It is a big theme park based on the popular bricks with plenty of amusements for the entire family - from boats and train rides for smaller kids to state-of-the-art rollercoasters for the tweens and teens.

The park is well organised, well kept and with plenty of opportunities to eat and drink. But in the school holidays in can be quite crowded. So plan your trip and book your tickets in advance. Booking +2 days will earn you a discount.

Download the parks app. It will help you see queuing times for all amusements - and if the waiting time is long, consider spending money on the Q-Bot - a device that will hold your place in the que, so that you don't have to stand there waiting. But notice that the Q-Bot is only for the bigger amusements. If you are going for the amusements for smaller kids, there is no alternative to standing in line.

If your kids wants to take the Legoland drivers license in the driving school (for kids between 7 and 13), go there as the first thing you do in the park and sign up for a time slot. Note that though the park is open until 20.00, most people leave around 18.00 - so you can get a lot of the bigger rides with no waiting at the end of the day.

Be aware that Legoland can be an expensive outing for the family. Some of the attractions (fx Driving School, Goldmining) will cost you extra, and food and beverages in the parks restaurants is generally on the expensive side. The Lego Shop doesn't offer any discounts, so don't count on making a bargain.

If you want to save, the park has a couple of nice picnic areas, where you can enjoy your own lunch pack. And if possible, bring your own stroller for smaller kids. The park charges 50 DKK for renting you one.

But don't let waiting time and prices discourage you. The park is well worth a visit.
Read more",Jul 2018
Denmark,SKP70,LEGOLAND Billund,4.0,"There are many amusement parks, and there are other Legolands too, which may be bigger and newer, but this is the original Legoland. Nothing can change that.
The day we visited, Legoland Billund was celebrating its 50th birthday. Clearly, the park is old but they have refurbished many parts so that it does not look dated.
It is amazing that this park lead to construction of an airport in Billund - a small place of a few thousands of inhabitants. So, Lego and Legoland are central to Billund.
The park itself has a variety of things to do. There are shows, the miniatures of famous buildings, penguins (bred at Legoland Billund), roller-coasters, gentler rides, games, rides in which you end up drenched with water....basically all that you expect in a theme park and if you are a Lego aficionado your bucket list will stand shortened.
We stayed two nights at the holiday village and got park-entry for two days. Perhaps, one day would not be long enough to do all that we wanted to. Over the two days we did it all at our pace.
I felt that it was a bit expensive but then everything in Denmark is.
Also, I have seen better shows, been on better roller-coasters but then this is the real Lego deal - you cannot have it anywhere else.
Read more",Jun 2018
Denmark,Amma F,LEGOLAND Billund,4.0,"Coming here in July in the peak of summer and school holidays was not the best because of the crowds. I booked online so we avoided the long queues. There was a lot to see and fantastic landscaping with loads of lego buildings. There were long queues for many of the activities but it was worth the wait. The kids loved it and even though they are teenagers they still had loads of fun.

There is a bank in he complex so you can change money as well. The staff are helpful and were efficient. There are shops where you can buy LEGO memorabilia, key rings, bottles etc. all in all a fun day and lots to see and do.

Downside- too crowded in summer!
Read more",Jul 2018
Denmark,xprncd_trvlr,LEGOLAND Billund,4.0,"I am a huge lego fan and so are my kids. We loved visiting legoland. To me, the biggest attractions are all the large safari animals and the copies of well-known buildings that they have made out of legos. My kids got very excited about the rides, which are done through scenes set in legos. The only thing that caught us by surprise is that on Saturday evening the park was open until 8m, but all the rides stopped at 6pm.",Jun 2018
Denmark,Mats_S71,LEGOLAND Billund,4.0,We really enjoyed our two days (recommended) at Legoland with our boys aged 5 and 9. Pro tips: arrive early and go for the rides to avoid standing in line. We recommend lunch at the pirate restaurant at the Legoland hotel. Nice food and atmosphere.,Jul 2018
Denmark,Vecilie,LEGOLAND Billund,5.0,Our experience with legoland hotel was amazing!the service is really fantastic and we recommend this hotel to everyone traveling with children,Jul 2018
Denmark,243lina,LEGOLAND Billund,3.0,"Really expensive food and poor alternatives if you have allergies! The kids loved it, but it´s huge soo 2 days are almost a requirement.",Jul 2018
Denmark,ATerney,LEGOLAND Billund,5.0,"With 20 years between my visits, Legoland still amazes me.
Though it was a fairly warm day and many visitors, we cant complain over anything.
Yes it takes patience to try the most popular rides, but manageble.
Arrived early and left late.
I Can only recommend it but be prepared for SoMe waiting time
If you have small children the rides and the small People’s areas opens before anything else.
Loads of places to sit down and relax",Jul 2018
Denmark,B7608VEmichael,LEGOLAND Billund,4.0,Truely Enjoyed our 4 hour visit to LEGO Land in Billund. All staff extremely service minded and friendly many of whom showed a genuine interest and ability to engage at kids level. Extremely well maintained park and facilities. Food quality and price levels however was disappointing. Had our car parked at P2 big sign parking automat but when we wanted to pay for the parking there was no parking automatic at P2.. so Long walk back again to main entrance to pay.. ... Irrespective a great experience and the park is highly recommended for sure.,Jul 2018
Denmark,Andreas Isengaard,LEGOLAND Billund,5.0,"LEGOLAND is a place that all kids dream of at some point during their age.

Don’t wait too long because then it will be dull, don’t go too soon because it’s height limit of the rides. Our son was 115cm at the time which was perfect and he could everything except 1 thing.

U only pay entrance fee and then can use all the rides which makes it very affordable. Make sure u tag the children in case they get lost because it can be very crowded, and a tired child can easily get lost and confused. Denmark can also be very cold and windy so bring extra clothes.

Go there early (around 9 in the morning) and go during the weekend because then it’s less crowded.

U can get here by plane, BUT going here be car means u can buy a lot of fairly cheap Lego stuff at a reasonable cost and also rare items that is not being sold in other countries.
Read more",Jul 2018
Denmark,samiprintamaki,LEGOLAND Billund,4.0,"What to say, it is Legoland. Enough to see for two days. The kids better be over 120cm though so they can access all the rides. The best rides will have long queues so it may be beneficial to buy the pass that allows you to VIP entrance.",Jul 2018
Denmark,michal t,LEGOLAND Billund,5.0,"0. Legoland is nowhere near Copenhagen! For some reason we thought it was and booked plane to Copenhagen Airport to find Legoland is 260km away to the east. Out mistake for not checking.
1. Billund
Don’t be mistaken, entire town sole purpose is to offer services around legoland. Don’t expect any other entertainment other than legoland, lego house or lalandia (waterpark). If you expect more that you wont find it. You go to Billund for legoland, period.
2. Qbot - we visited Legoland on one of Sundays during July. Can’t say if it was busy or not for us it wasn’t. We purchased qbot- gold option. Our maximum waiting time was 10 minutes but only in one case, rest of rides we could get on to within minute or two. If you are with small impatient kids like ours don’t hesitate. You will save 2,3 hours out of your visit. You basically will get small tamagotchi like device which you book your ride on, when your spot is due you will get message on it and you can go to a ride using qbot dedicated queue. There is 12 rides (out of 20?) that you can use qbot on. If i was going to legoland again, qbot no doubt. However 90% people or more didnt have one.
3. Legoland - brilliant with qbot, very good rides for small and bigger kids and adults however most of them are very short ( in some cases you were glad they were ). Our favorites were Ice Pilot and Viking River which we visited 3 times each. Kids were delighted and there was something on each corner. 8 hours spent there were great, exceeded our expectations about place. Staff was brilliant, helpful and smiling and chatting all the time.
4. Prices - Denmark is expensive already, Legoland is no different. Food is expensive, additional services also. Be prepared to spend extra 150€ or more on pictures, snacks, toys etc.
5. Food - plenty of places within park to get all kind of foods. Prices at smaller booths ok, restaurants which i think all of them are all you can eat are charging > 200 dkk per person with some discounts on children. We ate at one of places at the entrance and food was fresh, tasty and with plenty if choice. Nice addition was room filled up with lego blocks so kids could play as you ate in peace.
Overall it was great experience. Kids will remember this trip for a long time.
Read more",Jul 2018
Denmark,Jesper L,LEGOLAND Billund,2.0,"Visited Legoland July 2018. A nice sunny and warm day. Many people. Nice atmosphere. Quite clean. And it should be. With the astronomic entrance prices. Dkk 795,- (incl a 33% discount for booking online) two adults and a teen - And furthermore: Legoland charge you 50,- for using a worn out parking lot. Why 50,- ? Why any charge at all? It seems too greedy!
I will recommend that you, if you can, to park somewhere around Billund. It’s a small town, so the walk to the park is not far from wherever you park. And it’s safe as well.

Furthermore the service in various shops is way to slow!
It seems like the (much too young staff/crew) doesn’t care at all.

Legoland should be all about Legoland. Right?
And a tivoli should be a tivoli?
Legoland is sadly slowly transforming itself into a tivoli with these hideous teddy bear tómbolas. It’s ruining the spirit. But again: it’s money. Nothing wrong with earning money. But...

Just reconsider the LEGOland concept. (?)

One day Legoland will suddenly turn into a cheap looking plasticpink mishmash of oversugered candy floss discount tivoli.
That would be a real shame.

Also because it’s not cheap at all...

Some might say: ‘ well just stay away then..’

Sad, but yes. Because I (use to) like LEGOland. So Actually that could be the end of it..

Read more",Jul 2018
Denmark,MrPalustris,LEGOLAND Billund,5.0,"Originally we thought that one day would be good enough, but I bought the extra day ticket online just in case - and it was necessary! Plenty to do as the park has grown. We were unable to see everything in one day. The lines for the rides are long at times, but there is always something with a shorter line, or a show to watch. A great day for the family.",Jul 2018
Denmark,netsriks,LEGOLAND Billund,4.0,"Book online at least 2 days before for cheaper tickets!!! This was my second trip to Legoland, first with kids in tow. Is MUCH larger now although a lot of the same Lego constructions & they are starting to fade/show their age. In saying this my 4 year old loved everything all day & this isn’t something that you get kids would notice. We arrived at opening & the ride lines weren’t too bad. Would definitely recommend staring at the rides that are at the back of the park as the lines were quite long for these later in the day. We didn’t bring food in but saw a lot of families who did. Looked like you were allowed to bring in eskies & there were heaps of picnic tables & areas to sit. I would do this if we go again as the lines were long, food was not that great & quite expensive. If it’s cold avoid the pirate ship ride as you get super wet!! 10 seconds into the ride it was evident why there was no que up for this ride!! There is a drying ‘booth’ you can use for 20 kroner.
If there is a long line for Lloyds laser maze don’t waste your time in that line as you are literally only in the maze for 30 seconds before it turns off. Not worth waiting for.
Parking is 50 kroner for the day.
This was the Highlight of the trip for our Lego mad 4 year old & will have the kids super excited but be ready to spend some $$$$ for sure.
Read more",Jul 2018
Denmark,Gianluca D,LEGOLAND Billund,4.0,"Extremely expensive, yet (perhaps) once-in-a-life place to visit, either if You still are or if you’re no more young.",Jul 2018
Denmark,NicholasHansen,LEGOLAND Billund,5.0,Legoland is excellent and fun for all ages. Remember to try the traffic school and experience the wilders attractions as well.,Jul 2018
Denmark,Viktor77,LEGOLAND Billund,5.0,"We spent 2 complete days in the park. It was fun. My daughter and son enjoyed it. Their fav was Flying Eagle, Polar Xpress, Xtreme Racers roller costers and Seat driving park. We were discovered almost every details in the brilliant Miniland.
It’s worth buying the tickets online in advance. We included the all-you-can-eat lunch on both days in the buffet. It was not as good as we expected but okay because I could seat for 40 minutes at least.
Amazing park very much recommended with kids around 10 years!",Jul 2018
Denmark,shobha l,LEGOLAND Billund,3.0,Legoland should be visited only if you want to see the formations of blocks or if you want to please the small kids. The rides do not offer any thrill or adventure. There are much better amusement parks with amazing rides. It is very difficult and expensive to reach the place unless you are landing at Billund Airport. We went from Herning and had to go to Vejle by train and take a bus from there.,Apr 2018
Denmark,Alvin G,LEGOLAND Billund,3.0,I went there for two days with my little family of four. Rides are great but lines are long as was expected. Food there is generally bad and very very expensive. If I go again I will bring food from home.,Jul 2018
Denmark,Kilmaccer,LEGOLAND Billund,5.0,"Visited Legoland as part of a touring holiday, in campervan with three easily bored kids. Splashed out a bit for the Legoland camping village which included legoland tickets for two days. We have been to Legoland Windsor a few years ago when kds were younger, and it was basic enough, so I wasn’t expecting anything different from this Legoland. I was blown away. From the moment we arrived on the campsite we were entertained. The park itself was brilliant. Lots of thrilling rides (a bit of queueing here and there) amazing displays from all walks of life. Kept us going and very happy for days. We visit theme parks everywhere we go, and have voted this one the best theme park in the world. We will definitely return when we get a cheap flight. Airport is next door, so could easily walk.
Read more",Aug 2017
Denmark,Maciej,LEGOLAND Billund,4.0,"It is a fun park with many rollercoastera and other machines.

The best is the biggest Lego rollercoaster and FireBrigade contest.

Many places to eat.

Prices:
- birger and french fries, pepsi 0’3- 89dkk,
- kids menu burger and french fries and pepsi 0,3- 69dkk,
- carslberg 69dkk For 0,5,
- ice creams - from 30dkk.

You can have a backpack with some food and ester with you to eat inside the Legoland.
Read more",Jul 2018
Denmark,729tingtingc,LEGOLAND Billund,5.0,"We went there by train from Copenhagen. The journey is around 3 and half hour. So 7 hour in total. Sounds quite far But still manageable.
It was a weekday, so no crowd at all. We tried almost all rides. There are many types of rides suitable for all ages.
And there is a lot to see too.. even you are not a LEGO fan, you will be amazed by how much a little block can do.
Me and my 10 year old daughter enjoy a lot.",Jun 2018
Denmark,hki_traveller,LEGOLAND Billund,4.0,"This was my first trip to Legoland with my 6-year-old child. We opted for a two-day ticket which was a good choice since the area is huge and full of things to see and do.

Although there is a great variety of different rides to be explored, our favorite proved to be Miniland, the village of miniatures at the heart of Legoland. I loved the great detail of the builds and the 6-year-old was fascinated with watching the trucks, boats and trains move around the Miniland.

As for the rides, I appreciated that the queueing times were clearly displayed next to the ride entrance. You can also check waiting times in the Legoland Billund app which I recommend downloading.

The only disappointing part of the trip was the food offering in the restaurants which was not up to par with the rest of our experience. On the first day, we ate at the Italian Pizza & Pasta next to the main square. I ordered a salmon pasta and a children's pizza. The pasta was an overcooked mushy mess with hardly any salmon in it. Pizza was ok but nothing special. The food was heavily overpriced for it's poor quality.

On the second day, I opted for the classic Danish hot dog from the Hot Dog Company and coffee which was fine. I'd recommend bringing your own picnic lunch like many of the visitors seemed to do.

Nevertheless, Legoland is a great place for Lego fans of all ages. The low quality of food drops the rating from excellent to very good.
Read more",Jul 2018
Denmark,Kent A,LEGOLAND Billund,4.0,"Unfortunately two of the main rides were closed, one of them after we waited 30 mins in the queue and were almost there.....",Jul 2018
Denmark,KATARZYNA MURZANSKA,LEGOLAND Billund,1.0,"We stay in Legoland 2 nights Legoland to much sweets 😡to much hotdogs , hamburgers and junk food of each corner - it’s unacceptable in whole aerial we didn’t find one please where we can buy fruits 😡😡😡or some healthy food , on the top of this coming all extra ,, activities ‘’ like throwing boll etc ,extra cost not reword and fun for children . It’s machine making money on children ( because it’s difficult to say no ! Every one wants to tray ) Im hotel Legoland for water to a diner 0,5 l from a tap 5,5€ 😡😡😡it’s not include in diner service ) for one coffe and one 0,3 l lemonade 12,5 € . 😡😡😡😡Not ac in room !!!!!!.for 2 nights with breakfast and diner 1050 € 😡😡😡 this is not family friendly place - disgusting. And for breakfast today we got bread with mold . Congratulation LEGOLAND . Spend here more then 1 day it’s more then waist of money and time . For me as an adult, it is a place with very low quality both food and hotel standard, the staff is friendly but the breakfast is served by waitresses in dirty aprons. My 8-year-old son had a great time. We have fulfilled the dream of our son, we will never come back here again.
Read more",Jul 2018
Denmark,Loyola67,LEGOLAND Billund,4.0,"We travelled to Billund to go to LEGO House and so going to Legoland was a foregone conclusion. We availed of the combined ticket and we found the price to be good value taking into account how much there is to do in both places. We were lucky that we had lovely weather while we were in Legoland and we thoroughly enjoyed our day. Our kids are 15,12 and 10 and there were lots of rides for them to go on. We went on all the rollercoasters etc and it was great fun. We didn't eat dinner in the park but we did have ice-cream from the Ben 'n Jerry's stand and it was fab. The miniland is also great there, we were very impressed with the tallest buildings in the World! All in all we had a great day :))
Read more",Jun 2018
Denmark,charmwood,LEGOLAND Billund,5.0,"We really enjoyed visiting Legoland . The beautifully laid out areas with their miniature cities and models of palaces ,the oil rigs the replicas of the atomic station.etc all made out of LEGO ! The miniature plants and trees only add to the whole picture ! A must visit for all LEGO lovers !",Jun 2018
Denmark,Hazem A,LEGOLAND Billund,5.0,It is one of the best places I have ever visited with my kids. We enjoyed our time playing and riding.,Jun 2018
Denmark,Veronkan,LEGOLAND Billund,4.0,"A really fun place, a lot to do and watch. You will probably need two days :) to enjoy everything.
Buy, eat, play and enjoy! ❤️",Jul 2018
Denmark,crazysquares,LEGOLAND Billund,5.0,"As someone of a certain age when play meant making and breaking physical stuff (not messing with computers) Lego was king. (OK let's not forget Meccano too).

How many implausable towers were built not to mention other weird and wonderful things with what a basic set looked like in the 1960's.

So it was inevitable that some day I must make the pilgrimage to Billund.

The pilgrimage was not remotely disappointing. The part of the park with all the small buildings and representation of locations and structures from round the world was fantastic.

Windmills, oilrigs, trains, boats, skyscrapers, and of course spaceships, since that was the big thing back in the 60s. Everything I imagined as a wee lad there in all its glory and more.

If you ever owned a few bricks, you have to come to LEGOland Central where it all makes sense, and I suppose you see where you went right and wrong with your epic constructions all those years ago.

Oh and it was an additional bonus that it was the Billund Park's 50th Anniversary this year, 2018.

Read more",Jul 2018
Denmark,220carinw,LEGOLAND Billund,5.0,"Took the morning flight to Billund Denmark from Stockholm Sweden with my grandson soon 6 years old. We had a wonderful day and my grandson who loves lego fully enjoyed it! The attractions was perfect for him and for me too ... 😊
Back to Stockholm again in the evening with my grandson carrying a Ninjago sword close to him. That gift was all he wanted to bring home!",Jun 2018
Denmark,Maiken S,LEGOLAND Billund,5.0,"Legoland is amazingly fun! There is not too long queues so you dont get that tired of waiting and can take a ride mutliple times if you like. The staff is very friendly and helpful and the food was excellent. All in all a fantastic place, both for kids and adults. I do recomend good shoes, as there is a lot of walking and standing.",Jun 2018
Denmark,JeanDTravel,LEGOLAND Billund,5.0,"We stayed in LEGOLAND Hotel so we were able to enter the park as soon as it opened. The kids ages 20-10 had a blast. They rode all 4 roller coasters multiple times and we all rode Viking Splash and the Canoe ride. We had a gourmet meal at the Italian Pizza and Pasta restaurant near the front entrance. We bought some cute LEGO T-Shirts as souvenirs. Finally we toured the amazing LEGO scenescapes of European villages, the tallest skyscrapers, and of course STAR WARS scenes. The staff was courteous, gardens were manicured, and the bathrooms were clean. All in all, a great time.",Jun 2018
Denmark,Tracey P,LEGOLAND Billund,5.0,"Top notch from beginning to end. Bought tickets online in advance (over 2 days) and it was good value for the whole family. We went on a Thursday at the end of June as a birthday treat and got to go on every ride we wanted. I think the longest we queued was about 20 mins. Staff were polite and the place was uncrowded. It helped that the sun shone- especially with the water rides. Slightly disappointed that the Viking Splash ride was closed but it happens. We took a picnic and there were plenty of places to have it. Really fun dinner later at the Lego House, with Lego robot waiters.",Jun 2018
Denmark,Matthew P,LEGOLAND Billund,5.0,"My partner and myself went on a weekday and it was amazing fun, the queue for all the rides were minimum with most wait times under 10 minutes, take some comfy shoes as there is a fair bit of walking to be had! Great size lego store at the end! They were happy to store our bulky travel bags in a side room for 20kr as they didn’t fit in the lockers.",Jun 2018
Denmark,MFC31,LEGOLAND Billund,4.0,"My brother loves Lego and wanted to see the original Legoland, he’s 23! Also being a kid who loved Lego, I was keen to join him here. I wasn’t disappointed!
Sure the rides were designed for much younger people then us, but they were still entertaining and enjoyable.
If nothing else, the sculptures of buildings and the many animals made Legoland stunning! They had built replicas of places like Amsterdam, Copenhagen and other towns and cities as well. My favourite was the Nyhavn replica!
There were plenty of food and drink options available that were reasonably priced. We paid 30 DKK for two bottles of water which is ok considering it’s Denmark!
You can feed a person for under 100 DKK for the day if you wanted.

Read more",Jun 2018
Denmark,Piet V,LEGOLAND Billund,5.0,The park has improved since our previous visit some years ago. It felt refreshing with more attractions for the older kids compared to last time.,Jul 2017
Denmark,chi_chat,LEGOLAND Billund,4.0,"This is my first legoland themepark. I love all the designs and how they made the garden fantastic.
But I think there is not much to do and see there..",Jul 2017
Denmark,Wilccu,LEGOLAND Billund,4.0,It took us 8 hours to go thru most of the park. Our 5 old could ride many rides with an adult and the queueing times were bearable at Midsummer Saturday. The park has been kept nice and has become quite big over the years. So much to see and do for all ages. The food was nothing special so if you have a chance to take picnic I would rather do that.,Jun 2018
Denmark,Laggeman,LEGOLAND Billund,5.0,"This was our familys third visit to Legoland, and this time we upgraded to seasonpass as we plan to come again later this year. It’s just as great for kids as adults, our family enjoys it all very much!
Highly recomended!",Jun 2018
Denmark,Lelde M,LEGOLAND Billund,5.0,"It was so exciting not only for kids, but also for adults. Highly reccomend. We travelld with 2 kids (5 y and 1.5 y). For the youngest one was really interesting, but there was many attractions where he couldn't go because of age or hight limit. So, we should split-I with youngest child and husband with oldest. I recommend to wait that child is at least 2 years old (90 cm long).
We was in Juny and then were not so many people and we shouldn't wait in long line till attractions. This was enought with one day (all day) in Legoland and one day in Lego house.",Jun 2018
Denmark,Erik L,LEGOLAND Billund,5.0,"To be honest I did not expect to be even mildly amused by this visit... I mean how exciting can it be to look at LEGOs, no matter how they are presented?
As it turns out it is unbelievable. The mind has a hard time grasping the amount of work and planning that must have gone into the design and construction of the extraordinarily intricate scale models of cities, building, vehicles and landscapes.
Many of the displays are of culturally significant sites or buildings with informative and educational signs explaining the facts related to the displays.
The area is loosely divided into many different genres such Wild West, Medieval Castle, Wildlife Safari etc which also have exciting rides. Now, if you are a hard core ride junkie forever looking for the most extreme experience you need to bear in mind that Legoland is geared towards the younger folk.
I love fast and scary rides, but did actually really enjoy these rides because there is more to them than just the ride. Most are informative and entertaining as well.
There is a lot to see and to do and my only disappointment was that amongst the dozens of restaurants and food outlets we did not see one offering vegan food, so if that affects you, take your lunch with you.
We found that we were hard pushed to get through the facility in one day, an exhausting but enjoyable day.
The park is within walking distance from Billund airport or you can catch a train to Vejle and then bus 143 to Legoland for about 62 local money per person each way, you need to pay the bus driver with cash.
Read more",Jun 2018
Denmark,deggert,LEGOLAND Billund,3.0,"Legoland as a theme park has all the trappings of every other par: rides, overpriced food and lines. But it also has some fun Lego's for the kids to enjoy. When you're kids have grown up with Lego, it's fun to be in the world where they came from. But seek out other attractions in the area. Enjoy Denmark itself - go to the sea, relax in the one of the happiest places in the world.",Aug 2017
Denmark,MphsQueen,LEGOLAND Billund,4.0,"Expensive but we had a great time!

1 year old could go on a few rides but mainly excluded due to being unable to climb / walk on any potential escape routes on his own. This included many rides in duplo land, which are supposed to be for small children.

4 year old loved being able to do rides on his own (made him feel grown up). He really loved panning for gold, and the way they “convert the fools gold into a gold medal” in brilliant. My wee boy really thinks it’s been melted and pressed into his precious medal he proudly wears on his neck. It’s a must do!! There’s a separate fee but cheaper if you buy gold coin online in advance.

We got stuck on the legotop ride at the top. Worker says it happens once a month, which is a bit worrying. Was anxious as we were wenched down. They gave us a voucher good for a free soft drink or soft ice cream as compensation, but nowhere was open that could take it (snack vendors only). Maybe in the summer these places are open but it was a bit frustrating trying to redeem. We never did get our free ice cream!!

Most places stroller friendly and baby change plentiful and clean. Buffets good value with lots of veggies at the castle one (hard to find when travelling!).
Read more",Jun 2018
Denmark,LarsBro,LEGOLAND Billund,5.0,"Entrance fee a bit on the steep side, but then all rides and most activities are free. Suitable for kids of all ages. Great restaurants and food stalls. Very recommendable!!",May 2018
Denmark,BenJosefB,LEGOLAND Billund,5.0,"Lego is fantastic, and to see with how much detail the did the many many attractions, figures, mini-worlds, etc. is amazing. A family must-visit attraction.

Anyway: it was expensive, even with a 50% offer from Kellogs. But worth having a go depending when you are visiting.
Take your food, pick nick is recommended.
Consider the size of your kids and the size requirements of the different attractions. 100 cm is the minimum for many things.
Take extra clothes or good rain cover, as there are some rides were you will get wet. (e.g. pirate bay).
We spent 8 hours in the park and still could not do everything.

I think we were lucky in terms of crowdedness: because although it seemed like we often skipped 70 % of the possible arrangements for directing a queue, we still had to wait 20 min for some of the attractions. But most of the other attractions had around 5 minutes to wait for. But I would not be there if all parking area is covered, and food places are not just 70 % open.
If the park is full, the Q-BOT (a system to schedule your attraction and skip the lines) seems to be a must.

I loved the show at the castle.
The polar explorer rollercoaster ride had a real suprise!
The lego brick areas in the queue are a very nice idea that other amusement parks should copy.
And the Lego Movie was great as well, never seen 3D effects implemented so effectfully before.

would I do it again: most likely not for this price. Once is fine.
Read more",Jun 2018
Denmark,Asa L,LEGOLAND Billund,4.0,"All rides are free which makes the kid able to roam. However washing gold and extra perks generally goes for 50Dk. Food is generally really pricy and completely rubbish, so bring Po Knick. Really missed the old water land but overall the rides and the overall cuteness of it makes legoland

Bring rain wear and extra clothes!!",Jun 2018
Denmark,Janine B,LEGOLAND Billund,5.0,"Lots to see and do, pizza was great, loved the minature worlds, greT selection for everyone to,see, rides for young children,",Jun 2018
Denmark,nicole1234562014,LEGO House,5.0,Almost better than Legoland! So many fun and interactive things for kids and adults. Lots to see. Plan to spend several hours and definitely have lunch at Mini Chef. So much fun!,Oct 2021
Denmark,Filip B,LEGO House,5.0,"A very unique experience with every thing being lego.
Definitely check this place out with your kids",Oct 2021
Denmark,Michael C,LEGO House,5.0,"We brought our kids (boys - 3 and 6 years old) for a whole day (10-15), and they were ecstatic throughout the visit. Lots of great Lego models, areas with both free-form building and related activities hit the spot for them. The brick restaurant is worth a visit for the ""Lego minifigures and robots"" cooking theme, complete with meal boxes as bricks, cooking robots and ""build you own meal in Lego"" for ordering.",Sep 2021
Denmark,Angela_V1978,LEGO House,5.0,"Lego House is just one of the most wonderful places in the world, if you are a LEGO lover, but also if you are not. It's becoming a kid again, it's getting as much creative as you can, it's discovering the endless possibilities of creating and learning through LEGOs. My kids were amazed and me too: it was a journey in time, through the values driving LEGO group, in the museum, and a journey through the different sides of creativity in the different areas. And the LEGO restaurant is truly an experience and the food was very good.",Aug 2021
Denmark,rita l,LEGO House,5.0,A lot of amazing Lego builds to both enjoy and teach you a bit about Denmark. Furthermore it also has a lot of amazing rides for children as well as some great rollercoasters. Can definitely recommend spending the entire day here and ending it with a visit to the Lego shop which has almost all active Lego sets in store.,Jul 2021
Denmark,Maria W,LEGO House,5.0,Great place to play with bricks in unusual ways. Children have never seen so many bricks at once. Great addition to visit in Legoland.,Jul 2021
Denmark,MRB,LEGO House,5.0,"Fun experience, for adults and children alike! I thought 3 hours would be enough, but we ended spending our whole day there and still missed a few things. Some of the experiments, like the interactive metropolis, should be made into sets :)",Jul 2021
