_id,country,attraction,score,review,trip_date
618a2a1d6fe3f9d3e4408b6a,UK,Etihad Stadium,4.0,"Great stadium, clean toilets, staff helpful spice girls were excellent! Sound was brilliant even though nights prior problems.",Jun 2019
618a2a1e6fe3f9d3e4408b6b,UK,Etihad Stadium,5.0,Brilliant night!! I couldn’t find a fault here. Staff was great very friendly and very helpful. There was many people visiting and there didn’t seem to be any problems from what I saw and would visit again,May 2019
618a2a1e6fe3f9d3e4408b6c,UK,Etihad Stadium,5.0,"Been going here since it opened, I've been to several different events including football, boxing and also music concerts.

Very well sign posted and easy access, not a bad seat in the house really!",Jun 2019
618a2a1e6fe3f9d3e4408b6d,UK,Etihad Stadium,5.0,"Visited here recently to see the Spice Girls. The show was brilliant. Getting into the Stadium took a time but it is understandable nowadays. Security is paramount. As is generally the case, the ladies toilets were always busy and queuing estential. To be fair they did have lots of Portaloos as well. The Spice Girls gave a really good show, with fireworks too. At the end of the show it was very easy to exit the Stadium with lots of staff directing you. No problems. There was somebody who needed medical attention and the staff were able to locate the person by holding their high-vis jacket up in the air on a stick, thereby making the place to be sought easy to be foind. Things were quickly dealt with. I had a brilliant time
Read more",Jun 2019
618a2a1e6fe3f9d3e4408b6e,UK,Etihad Stadium,5.0,Thanks to the Trip Advisor Crew we had the BEST night at the Spice Girls Concert in Manchester 2019 ;) SO KIND and SO HELPFUL we are really GRATEFUL for them!!! THANK YOU SOOOOO MUCH for giving us the BEST night!!!,Jun 2019
618a2a1e6fe3f9d3e4408b6f,UK,Etihad Stadium,4.0,"Entry to the concert was swiftly managed with bag and security checks for everyone.

While it was raining on the day we had seats in block 106 which were undercover and provided a good view of the stage.

Facilities including toilets and bars for food and drink were plentiful with low queues(although nowhere seemed to stock any sweets or chocolates - only crisps!).

After the concert was a bit chaotic exiting the stadium and knowing which direction we needed to be in but I suppose this is to be expected for a large venue.

A good venue for a concert although if standing there is no protection from the elements.
Read more",May 2019
618a2a1e6fe3f9d3e4408b70,UK,Etihad Stadium,4.0,"Daughter has said this was a great concert venue was very impressed , however the tram service struggled with the the crowds at the end of the show",Jun 2019
618a2a1e6fe3f9d3e4408b71,UK,Etihad Stadium,5.0,"Thanks to Nathan, Lucas and Ian for what turned out to be a fabulous and informative tour. They were extremely knowledgable, enthusiastic and very easy to listen to. It was great to visit so many areas behind the scenes and the video with Pep Guardiola was great fun. No part of the tour felt rushed and plenty of time was given for you to sit in your favourite players changing spaces (a particular highlight for my daughter). The academy tour shows the importance they place on developing young talent and the whole person. Would highly recommend this tour which took just under 3 hours.",Jun 2019
618a2a1f6fe3f9d3e4408b72,UK,Etihad Stadium,5.0,"Great tour, great Stadiun and great guides. Nathan & Lucas were knowledgable, funny and Lucas went above and beyond and retraced our steps to find my daughters ID that fell out of her pocket.",Jun 2019
618a2a1f6fe3f9d3e4408b73,UK,Etihad Stadium,5.0,I love it here there is so much to do apart from watching football it's easily accessible and the grounds are amazing there is always something going on here,Mar 2019
618a2a246fe3f9d3e4408b74,UK,Etihad Stadium,5.0,"As non Man City fans we still really enjoyed this tour.
The tour was delivered in a very enthusiastic and informative way. It was suitable for all age fans and non fans.
It’s a club with lots of history and a lovely stadium so if you’re interested it’s worth it!",May 2019
618a2a246fe3f9d3e4408b75,UK,Etihad Stadium,3.0,"Attended the spice girls concert last night. Really enjoyed the show but the abusive smokers near us in the standing section out a dampener on it slightly. Of course being in the crowd, there was no way for us to get bring this behaviour to a stewards attention so just had to put up with it. I really think the stadium should ban cigarettes even being carried in to the stadium as it was unpleasant having to breathe in other people’s mucky cancer air.",May 2019
618a2a246fe3f9d3e4408b76,UK,Etihad Stadium,5.0,"We attended the Spice Girls tour. The stadium staff were professional at all times. It was easy to get in. Time was spent queuing to get through the turnstiles but that was understandable. I felt safe as everyone was bag searched and metal checked going in.
I would choose this venue again to attend for other music events.",May 2019
618a2a246fe3f9d3e4408b77,UK,Etihad Stadium,5.0,This was a real treat. We had a small group and a tremendous guide who was really well informed. Lots of great behind the scenes visits to changing rooms and so on. Great history.,Jun 2018
618a2a246fe3f9d3e4408b78,UK,Etihad Stadium,5.0,My first visit to this impressive stadium was to see the Spice Girls. The stadium has its own tram stop so is easily accessible. The stadium itself had a great atmosphere. It was raining but we were dry as the seating is all under cover. The seats themselves were padded which is really unusual for a football stadium. The bars were well staffed but very expensive at £5 per bottle but at least you didn’t have to wait. There are plenty of toilets so no queuing. Exiting after was also well managed. A great experience all round.,May 2019
618a2a246fe3f9d3e4408b79,UK,Etihad Stadium,5.0,The best outdoor concert I've been to. The staff were incredibly helpful and the security was fantastic to make you feel safe!,May 2019
618a2a256fe3f9d3e4408b7a,UK,Etihad Stadium,4.0,"We went to see the Spice Girls and traffic around the stadium was chaotic. Give yourself plenty of time if travelling by car. We witnessed a crash because of a drivers impatience, hitting another car hard enough to trigger air bags. Stadium itself is well equipped. Plenty of toilets inside, along with food outlets and bars. If seated, you are sheltered from the elements but those standing on pitch area got soaked in the rain. Egress inside the stadium well managed but roads were at a standstill. We waited 3/4 hour to move out of car park. I don’t know if charge is same for parking at every event, but this cost £15.
Read more",May 2019
618a2a256fe3f9d3e4408b7b,UK,Etihad Stadium,5.0,"If you’re considering whether or not to go - do! It’s a great show. Spectacular set, staging, choreography & fireworks. The girls looked like they were genuinely loving being up there. No apparent sound issues at this venue. Only Sporty can sing but we all knew that. And they were always about much more then the vocals. It was Mel B’s birthday & exactly 21 years since Jerry left, which added an extra little frisson to this particular show. It poured down throughout the night - but the girls soldiered on.
Great entertainment - get there if you can.",May 2019
618a2a256fe3f9d3e4408b7c,UK,Etihad Stadium,5.0,"Been to Etihad twice now for concerts
Spice Girls and Taylor Swift last year
Both times we’ve been up very high and had a really good experience
Food / drinks are pricey but you don’t have to eat there !
Both times used trams to get to the venue from Manchester City Centre and although obvs busy had no problems
Tip - get on the tram to the stadium before it gets the very very busy stops at Picc gardens and Piccadilly
Read more",May 2019
618a2a256fe3f9d3e4408b7d,UK,Etihad Stadium,3.0,"The concert itself was incredible.no complaints on the stadium or staff within the stadium itself. Complaints were when the event had finished and the organisation of the outside regarding taxis. We have children with us and every uber we booked was jumped in by someone else. Staff were pointing us in each and every direction with no clear point for us to safely get a taxi. We may have walked 2 miles up and down being sent around in a wild goose chase. Not from around the area so not really any clue where we were going. Spoke to alot or families and groups in the exact same postion as us. All wondering which way to go and where to go just to safely get back to our hotel. The lack of organisation outside really let it down because everything else was really good.
Read more",May 2019
618a2a2a6fe3f9d3e4408b7e,UK,Etihad Stadium,1.0,"I was appalled by the way we were treated by your event staff on Door K. As the scanner on the barrier wouldn’t validate our tickets we had to go to the box office, join another long queue to get our tickets reprinted to a format compatible for your scanner. On attempting to regain entry through the barrier where we had been led out from at Door K, we were rudely instructed to re-join the back of queue again. After nearly two hours I had one young daughter in tears as we had missed seeing Jess Glyn and my adult pregnant daughter feeling faint by the length of time spent queuing. I was appalled at your staff’s lack of empathy or awareness of procedures to follow when your system breaks down and I was disgusted with the manor in which I was marched away from Door K. I was made to feel like a criminal. Your staff need training to improve their customer relation. I will not be returning to this venue again
Read more",May 2019
618a2a2a6fe3f9d3e4408b7f,UK,Etihad Stadium,4.0,Great venue for the blue run. Well organised great atmosphere. Easy to get to and plenty of parking.,Apr 2019
618a2a2a6fe3f9d3e4408b80,UK,Etihad Stadium,5.0,As huge City fans it is an especially amazing experience! So many new features since our last tour (2 years ago)- which have added to the experience. Graham and Cameron were excellent guides. Thank you,May 2019
618a2a2a6fe3f9d3e4408b81,UK,Etihad Stadium,5.0,We took the stadium tour with Steven as our group guide and it was really amazing experience. The tour is really interesting and very well organized.,May 2019
618a2a2a6fe3f9d3e4408b82,UK,Etihad Stadium,5.0,You’ve got to visit the home of the Champions. So much more than just a walk around. My other half is red & she had to admit she was blown away.,May 2019
618a2a2a6fe3f9d3e4408b83,UK,Etihad Stadium,3.0,HA! United till I die! But this place is beautiful NOTHING compared to ours but you have to give it to them. credit is due.,May 2019
618a2a2b6fe3f9d3e4408b84,UK,Etihad Stadium,5.0,"Came here for a stadium and academy tour for my 9 years olds birthday treat he’s a massive City fan
From start to finish we was amazed at the knowledge of the guides Helen and Cameron
The tour was absolutely amazing the stadium is stunning and the access inside the stadium was brilliant access to both dressing rooms,walk out the tunnel and sitting in peps seat!!
We then took a buggy over to the academy where we was shown where the youth and city women train our driver/guide Ian was very knowledgable and answered every question we had
Definitely worth the money in my eyes we started the tour at 11.30 and eventually came out of the city store (after son spent his money ten times over 🤣) at 3.30
Would most certainly recommend to people of all ages although there is a lot of steps.
Read more",May 2019
618a2a2b6fe3f9d3e4408b85,UK,Etihad Stadium,5.0,"We went on this tour because we needed one where there was a Spanish audio version available, having two Spanish exchange students with us as well as 3 teenagers. The tour is well presented and our tour guides (Cameron and Judy) were helpful and informative, ready to answer any questions as well as giving the standard talks. If you are a football fan, you’ll like this tour even if you don’t support Man City because it’s as much about what a typical modern stadium provides for its players as about Man City specifically. You get to see the home and away changing rooms, go through the players’ tunnel into the dug out area, and see a variety of other aspects of the stadium as well. The opening part of the tour includes a well made 360 degree video presentation, and at different points during the tour you get to view 360 degree pictures of the area you are standing in. There is also a very clever interactive spot in the press room where you can sit at the interview table and be photographed alongside a VR version of Pep Guardiola. I am not a football fan myself, but I enjoyed the tour, so I’d guess that if you are a fan you’d like it venue more! I would recommend turning up the full 15 min in advance because you then get a chance to look around the small museum in the waiting area.
Read more",May 2019
618a2a2b6fe3f9d3e4408b86,UK,Etihad Stadium,5.0,"I work as a tour guide in the UK and I brought a French group (39 people) to the Etihad a few days ago. Martin was our tour guide working in tandem with Dominic. First we watched a video with French commentaries (I believe they can offer up to 10 different languages to the visitors) then we did the tour of the stadium and finished in the shop. The tour lasted more than an hour and Martin and Dominic accommodated to our itinerary timings (my group was catching their flight back to France after the visit).

Martin was full of little stories and you could feel his passion for football. He was an amazing entertainer, could answer the many questions asked that morning and made an effort speaking a bit of French to my group. I do not really follow football and the tour made me want to learn more about this sport.

As a tour guide, I had the translate the tour to my group and it was great to work with Martin who understood how to work with non English speaking group.

I would recommend the tour to both individuals and big groups.

Merci Martin et Dominic. I hope to see you guys soon.
Read more",May 2019
618a2a2b6fe3f9d3e4408b87,UK,Etihad Stadium,5.0,"Thank you for the friendly guide who accompanied us in the presentation of the stadium this Friday morning, thank you for his humor and kindness.
And a big hello from France.
Etienne DERVIL",May 2019
618a2a306fe3f9d3e4408b88,UK,Etihad Stadium,5.0,"The tour was booked to coincide with the Leicester City game on the Saturday, but the match was moved to Monday and we could not go. However we moved the tour very easily to the Sunday. We were advised the tour we were doing was new, and had a few teething issues, however, apart from running late, and having to leave the tour before it finished this was very very enjoyable. The guides were very knowledgable and had a great sense of humour. Was very impressed with the facilities for both home and away teams, and going out to the pitch was exciting. The best bit though was the press room and everyone on our tour thoroughly enjoyed this. By the way I am not a football fan, but was with a city season ticket holder, and an American soccer mum. Well worth the money
Read more",May 2019
618a2a306fe3f9d3e4408b89,UK,Etihad Stadium,3.0,"We booked here not realising it would coincide with city winning the league. Our booked tour was moved which was really disappointing as
It meant we couldn’t do another planned activity but we accepted the change and were
Given complimentary tickets to the event at the stadium to watch the match on the big screens etc. The tour was fine - it wasn’t the most interesting or engaging despite the best effort of the guide. The shop was shut for ages which meant loads of standing round waiting and we did the academy tour too which was informative. We eventually made it into
The live screening but left very quickly. We aren’t city fans and didn’t want to stay watching
The match. I’ve done other stadium tours that were more engaging. The tech used in this is impressive tho so I’m sure some will love it
Read more",May 2019
618a2a316fe3f9d3e4408b8a,UK,Etihad Stadium,5.0,"First ever visit. I visited this stadium with my son and grandson as away supporters of Leicester City. The stadium looks great from the outside and I was pleasantly surprised to find the inside was just as good. I expected an athletics stadium feel but no, it was a great football atmosphere. The seats were good and the view was magnificent. Well done City!.",May 2019
618a2a316fe3f9d3e4408b8b,UK,Etihad Stadium,5.0,Great match against Leicester City super winner from Vincent Kompany to put City back on top of the Premier League.,May 2019
618a2a316fe3f9d3e4408b8c,UK,Etihad Stadium,5.0,I have done a stadium tour a fewof years ago but this new one is much better organised and you see much more thanks to our guides Dave and Allison very knowledgeable friendly and professional.,May 2019
618a2a316fe3f9d3e4408b8d,UK,Etihad Stadium,5.0,Today I went to get a tour and met two guys before who were supposed to get a tour 3 hr later. The staff was really flexible to put us all on the same much earlier tour. We had two great guys Ian & Graham who made our day 😃 These are nice guys with a large amount of knowledge and a good sense of humor. I would recommend to wait for them. It is a beautiful stadium..,May 2019
618a2a316fe3f9d3e4408b8e,UK,Etihad Stadium,5.0,"Visiting the Etihad for the first time is pretty special. Start the day with the tour so you can sit in 'Pep's seat' and see where they do the TV interviews and get near to the hallowed turf. Our tour guides were fantastic - Linda was a diehard City fan and was terrific.Ray was an old funny Mancunian. It set the game up magically. City have thought about an overall family experience and they have music and interviews before and after the game to entertain the crowds. High drama as the coach with the players arrive and are taken through the 'tunnel club.'
I had waited a long time to see City play at home and it was a perfect weekend. I absolutely love the set up at Manchester City after many decades a club to be genuinely proud of.
Read more",Apr 2019
618a2a326fe3f9d3e4408b8f,UK,Etihad Stadium,5.0,Amazing stadium and the most important thing it’s the comfortable seats!! You can enjoy the football match,Jun 2018
618a2a326fe3f9d3e4408b90,UK,Etihad Stadium,1.0,"I was so excited about finally seeing Beyoncé live and found the evening quite disappointing.
The seats and surrounding areas were dirty.
The worst thing was, a few seats from mine a couple of mums were buying their young teenage girls countless bottles of cider and then openly handing out small pills from a small plastic bags.
The stewards appeared not to notice at all, in fact not looking at the crowds at all.
I couldn’t believe this had all got past the security checks.
It left me feeling quite sick and terribly sad.
I did ring the events number at the stadium the next day and spoke to a lovely lady who was very concerned about what I’d told her. I’m sure she tried to get to the bottom of it.
I hope things get stricter. My husband says they are strict on match days. I wouldn’t know about that.
Read more",Jun 2018
618a2a326fe3f9d3e4408b91,UK,Etihad Stadium,4.0,"A great stadium, especially inside the VIP area, restaurant and lounge.
Very comfortable seats and great ambience by the supporters.",Apr 2019
618a2a376fe3f9d3e4408b92,UK,Etihad Stadium,5.0,"This was a brilliant tour we had our 9 month old with us and a buggy you need to ask for Mike and Ray to give you the tour they were perfect!!!! Mike was very good at explaining everything and as being 7 months pregnant also making sure I was always ok. Ray was wow there’s no words to explain how amazing he was he carried out buggy down and up stairs as my husband was holding the baby! I mean never have I had such an excellent tour experience EVER! You need to check it out!!!

Defo will be going again and hoping Mike and Ray do the tour again xx
Read more",Apr 2019
618a2a376fe3f9d3e4408b93,UK,Etihad Stadium,5.0,"We went on the tour this week myself, my partner, and our 9 year old and we all thoroughly enjoyed it. Our tour guide was Cameron, he was really funny, very helpful, he answered all of the questions from everyone and told us some really interesting facts. We all got chance to get involved, my son was the captain leading the team out of the tunnel ! and got to take part in a press conference.
Highly recommended, my son wants to go back, just hope we get Cameron again !!",Apr 2019
618a2a386fe3f9d3e4408b94,UK,Etihad Stadium,5.0,We went to Manchester city for the stadium tour got to say it was fantastic the place is amazing.our tour guide was called Cameron and he was super friendly and very enthusiastic and knowledgeable about the club told us lots of great facts and stories about the club and answered any question anyone had. We were allowed to take unlimited photos too to remember our day at man city. Would highly recommend this tour to anyone who is a football enthusiast.,Apr 2019
618a2a386fe3f9d3e4408b95,UK,Etihad Stadium,5.0,"Brilliant hour and a half, I went with my 7 year old and we both found it really enjoyable and informative! Cameron was very knowledgable and Fun! Would recommend",Apr 2019
618a2a386fe3f9d3e4408b96,UK,Etihad Stadium,4.0,"Excellent tour given by Dave and Martin, because it was match day there were restrictions which detract slightly",Apr 2019
618a2a386fe3f9d3e4408b97,UK,Etihad Stadium,5.0,"It was awesome our guide, Cameron was great. I loved it the stadium is great and is a unique experience.",Apr 2019
618a2a386fe3f9d3e4408b98,UK,Etihad Stadium,5.0,"Stadium and Academy tour.
Transport easy from around greater Manchester. Tram from city centre or outlying areas stops at the Etihad Stadium, frequent buses, even go by narrowboat , if you know any owners. Tours booked in at megastore, pass gives you 10% off any purchases.
Escorted by Jim and Cameron our two excellent and informative guides for the 2hr. tour.
First over the bridge connecting the stadium to the academy grounds.
Ideas taken from major clubs around the world and put in place, making it possibly the best facility in the world for football.
Again the Stadium itself is ultra modern, dining areas, heated executive seats.
Changing rooms large, with connecting gym for warm up area.
A great tour and facility built on what once was a major industrial area of Manchester
Read more",Apr 2019
618a2a396fe3f9d3e4408b99,UK,Etihad Stadium,5.0,We had the best tour! It was absolutely fantastic! The facility is beautiful and the tour is fun and filled with information!,Aug 2018
618a2a396fe3f9d3e4408b9a,UK,Etihad Stadium,5.0,"We watched a UEFA CL match between Manchester City and Shakhtar Donetsk and we had a great experience. The stadium is really comfortable, the services are great and the club store is amazing.",Nov 2018
618a2a396fe3f9d3e4408b9b,UK,Etihad Stadium,5.0,"A must for any Man City fan or football fan in general, tour guide was very informative and humorous, you get to see parts of The stadium you only hear about, really enjoyed my visit",Apr 2019
618a2a3e6fe3f9d3e4408b9c,UK,Etihad Stadium,5.0,"We visited the Etihad yesterday for a conducted tour and were very impressed. The tour was comprehensive and very interesting. My husband and I went with our son and grandson, all City fans except for my husband but even he, a Manchester United supporter, enjoyed it.

Thanks to Cameron and Elena for making it such a great experience.",Apr 2019
618a2a3e6fe3f9d3e4408b9d,UK,Etihad Stadium,5.0,"Is very family friendly and has a great day out for business packages, food was excellent and service was as well",Mar 2019
618a2a3e6fe3f9d3e4408b9e,UK,Etihad Stadium,5.0,The best day ever and would encourage anyone to experience Manchester City Hospitality by visiting the Eithad Stadium and the City Store for some merchandise.Met a Chinese couple and a gentleman from South Africa who were impressed as I was by the Stadium and the Legends what an amazing day!!,Apr 2019
618a2a3e6fe3f9d3e4408b9f,UK,Etihad Stadium,5.0,"My husband and son had a great tour. The facilities were superb, only to be expected really I suppose.
The tour guide was entertaining and informative. A real value for money trip",Jun 2018
618a2a3e6fe3f9d3e4408ba0,UK,Etihad Stadium,5.0,"Bill and I did the Etihad Stadium and FC Academy tour today, 13th April, 2019 and we would like to thank Ian for an interesting tour and insight into this amazing football club! He made us welcome, told some interesting stories and gave us some really interesting facts about the club. It was a very good experience for a very reasonable price. Thank you Man City for making it possible for all to afford this experience. Hank you once again to Ian.",Apr 2019
618a2a3e6fe3f9d3e4408ba1,UK,Etihad Stadium,5.0,Great Stadium to go with the best team. Good view from seats all round stadium. Very good stadium tour. Places to eat too.,Nov 2018
618a2a3f6fe3f9d3e4408ba2,UK,Etihad Stadium,1.0,Went during a match so that I knew there would be plenty of room. The seats really are blue. It's not fans dressing up. Little atmosphere in the place. Might try it when it's not a matchday !,Apr 2019
618a2a3f6fe3f9d3e4408ba3,UK,Etihad Stadium,5.0,"Excellent stadium tour last Sunday, our guide Mike was very informative & witty - he’s a great asset as he’s very knowledgeable about all aspects of City - we really enjoyed it- yes we were disappointed the match we booked for on the Saturday was rescheduled but hey they won & that’s all that matters - hope to visit again start of next season",Apr 2019
618a2a3f6fe3f9d3e4408ba4,UK,Etihad Stadium,5.0,We did the Stadium tour while on a weekend trip to Manchester. The tour is great value for money it last's almost 2 hours and well worth the money. Our tour guide (cant remember her name but she told us she lives in Halifax) was great really friendly and great at her job. you also get 10% off in the City Store after the tour so a tip is do not buy beforehand.,Apr 2019
618a2a3f6fe3f9d3e4408ba5,UK,Etihad Stadium,5.0,"Un tuffo di un’ora e mezza nella storia del Manchester City, con un’eccellente guida: Mario Balotelli... ooops no con Martin, molto simpatico e gentile!
Mio cugino tifoso del City si è sentito un vero calciatore!!

A jump of one hour and an half inside the history of Manchester City, with an excellent guide: Mario Balotelli... ooops no with Martin, very nice and kind!!
My little cousin, who is a fan of City, he felt like a real football player.",Apr 2019
618a2a446fe3f9d3e4408ba6,UK,Etihad Stadium,3.0,"Not too fond of the spiral climb to seating, some parts external are closed off by fence so quite a walk. Halal food options though.",Feb 2019
618a2a446fe3f9d3e4408ba7,UK,Etihad Stadium,5.0,"Did your today after watching fa semi final in Wembley yesterday. Martin , the tour guide, did a great job. My son enjoyed it immensely",Apr 2019
618a2a446fe3f9d3e4408ba8,UK,Etihad Stadium,5.0,"Our guide, Graham, was great. He knew the history told us lots of stories and was really friendly. He was very enthusiastic and welcomed questions.",Apr 2019
618a2a446fe3f9d3e4408ba9,UK,Etihad Stadium,5.0,"We had a great time during the tour. We got to see all the special places and because it was not a Matchday we had plenty of time.

Martin, our tourleader, rocked. He is agreat storyteller and answered all questions. Compliments.",Apr 2019
618a2a446fe3f9d3e4408baa,UK,Etihad Stadium,5.0,"Amazing tour by Brandon
Great stadium amazing pitch
Club, Locker rooms, videos, trainning ground are amazing",Apr 2019
618a2a456fe3f9d3e4408bab,UK,Etihad Stadium,5.0,Our 5 and 8 year old's really enjoyed the stadium tour today - and one is a Barcelona fan :-)!!! Julie the tour guide was fabulous.,Apr 2019
618a2a456fe3f9d3e4408bac,UK,Etihad Stadium,5.0,The tour it's absolutely incredible. It lasts 2 hours and you can learn everything about the club and the stadium. Mr. Graham is the best tour guide you can find. He's very friendly and he knows every single thing about the club and it's history. He is responsible of this great tour that I had. The Etihad Stadium tour it's something you have to do if you visit Manchester.,Apr 2019
618a2a456fe3f9d3e4408bad,UK,Etihad Stadium,5.0,"Fantastic tour delivered by Kaseem. Very knowledgable, full of facts with humour included. Came for sons 10th birthday. Was meant to be Cardiff City game but due to fixture changes we did tour instead. Not disappointed- an amazing venue and facility.",Apr 2019
618a2a456fe3f9d3e4408bae,UK,Etihad Stadium,5.0,"Take a look behind the scenes of the best team in the world. If you’re lucky, Cameron Will be your guide, with some witty comments.",Apr 2019
618a2a456fe3f9d3e4408baf,UK,Etihad Stadium,5.0,Thoroughly enjoyed the stadium tour led by Graham. The access to all areas of the stadium was outstanding and Graham’s knowledge and interesting stories made it worth the trip from the U.S.,Apr 2019
618a2a4a6fe3f9d3e4408bb0,UK,Etihad Stadium,5.0,What a brilliant day out. Fabulous tour with enthusiastic guide. Loved it. Great heated seats for Pep and the crew.,Sep 2018
618a2a4a6fe3f9d3e4408bb1,UK,Etihad Stadium,5.0,We we were visiting the UK from the USA and I took my husband as a surprise birthday treat as he is a City fan. The tour was amazing. Dave Oldham was our tour guide and he was fantastic! It is nice to get a tour from a real fan of City!! My daughter who is 11 was amazed to be able to see where her favorite players get ready. Lots of time to take pictures and soak in the atmosphere of being there. All three of us loved it!,Mar 2019
618a2a4b6fe3f9d3e4408bb2,UK,Etihad Stadium,5.0,"A must if you like to see some high and ultimate kind of stadium on this sport. The access is very well done. Not fat by foot and with great access by car. The pre match has always a fans party kind, with food trucks and lot of fun. The only con is the high prices in some matches and how turistic is getting. But if you can, go to League cup games, where the prices are really good and accessibles.",Jun 2018
618a2a4b6fe3f9d3e4408bb3,UK,Etihad Stadium,5.0,"This is a fascinating experience for anyone. I took the tour with my daughter, neither of us are City fans but loved the tour. Graham, our guide, couldn""t do enough for us and his knowledge of football was incredible. He related lots of the tour to each person's home town or club they supported. We had to leave early so he reorganised the tour so we got the highlights early.
We saw all the players in the gym, got to visit dressing rooms, the tunnel and pitch. We learnt so much about the science behind football. What a fantastic experience and impressive set up.
Read more",Mar 2019
618a2a4b6fe3f9d3e4408bb4,UK,Etihad Stadium,5.0,did the tour on Sunday 31st March with Grayham as the tour guide. This was an excellent 2 hour plus tour. Apart from sensitve areas of the academy we visited all areas and were kept well informed by a very knowledgeable guide.,Mar 2019
618a2a4b6fe3f9d3e4408bb5,UK,Etihad Stadium,5.0,The new tunnel club is a must see in the new tour of the stadium And great understandings as to what goes on behind the scenes 👍🏻👍🏻💙💙💙⚽️⚽️,Jan 2019
618a2a4b6fe3f9d3e4408bb6,UK,Etihad Stadium,5.0,"Went to the tour and our tour guide (Paul Devlin) showed us all how a tour should be done. His passion for the Club, his role and everything about Man City totally shone through. Most tour guides would be bored when you consider how many times they must do this on a weekly basis. He really knew his stuff and is a credit to the Club
True passion, true pride and I reckon if you cut him in half he would bleed blue blood.

Thanks again Paul!",Mar 2019
618a2a4b6fe3f9d3e4408bb7,UK,Etihad Stadium,5.0,"Had a really good time easy to get in and out friendly staff children had a good view,my team won which made it better.No fighting or trouble either.",Oct 2018
618a2a4c6fe3f9d3e4408bb8,UK,Etihad Stadium,5.0,Couldn't fault the tour. Saw all the areas that my husband has always longed to see. Even sat pitch side in Pep's seat. Knowledgable guide in Graham - some real trivia revealed. All staff very friendly. Well worht a visit,Mar 2019
618a2a4c6fe3f9d3e4408bb9,UK,Etihad Stadium,5.0,"Amazing tour!! The grounds are very clean, great staff around to help. We booked a tour for our son as a surprise! He loved it, our tour guide Paul Devlin was outstanding. Paul was great with the kids giving facts about the club, he made sure everyone was safe at all times. Made us aware of great photo opportunities 5*! We enjoyed Paul’s tour so much we have booked tickets to watch a match! He really made our sons day!",Mar 2019
618a2a506fe3f9d3e4408bba,UK,Etihad Stadium,5.0,"The tour was informative and interesting! Our tour guide, Mike, did a fantastic job. Highly recommended!",Mar 2019
618a2a516fe3f9d3e4408bbb,UK,Etihad Stadium,5.0,"Our guide, Paul, was knowledgeable and accommodating. This was a great tour and it was pretty amazing to see the field as well as some of the behind the scenes areas too. Highly recommend!",Mar 2019
618a2a516fe3f9d3e4408bbc,UK,Etihad Stadium,5.0,"Today we did the Stadium & academy tour for my boyfriend’s son’s 11th birthday. Well we wasn’t disappointed! The tour guide Steve was absolutely fantastic, very knowledgeable and remembered details from start to finish of things he had been told, such as where we where from, favourite player and the fact his dad is a United fan! Steve took the time to make sure we had all those life time memory photos and also answered any questions thrown his way. He had a fantastic way of involving everyone on the tour and it was a throughly enjoyable day. Thank you Steve & the Tour :)",Mar 2019
618a2a516fe3f9d3e4408bbd,UK,Etihad Stadium,5.0,"Unbelievable, so interesting, informative and fun, can't get over how good it was. Got to see everywhere, sat in all Peps seats. Took much longer than i thought and thoroughly enjoyed ever second of it. Eleven out of 10 to all the staff (particularly Mike and the guy who checked us in, I'm from Ossett and they both knew of it) who make you feel so welcome and make it special for the kids. The effects when you go through the glass tunnel to the pitch is beyond words. Cant get over just how good it was and i'm not a fully fledged City fan. THANK YOU EVERYONE, WE'LL CERTAINLY DO IT AGAIN.",Mar 2019
618a2a516fe3f9d3e4408bbe,UK,Etihad Stadium,5.0,Excellent guided tour of the stadium by Alison who was a fantastic host. Very interesting and we were showed everything!! Highly recommend,Mar 2019
618a2a516fe3f9d3e4408bbf,UK,Etihad Stadium,5.0,"Really good tour, we had a match day tour which limited the places you could go with kick off only a couple of hours later. very interesting and my boys loved it. only thing missing was a trophy room or the chance to see the premier league trophy as we are champions this year :( excellent value and will do again not on match day next time.",Mar 2019
618a2a516fe3f9d3e4408bc0,UK,Etihad Stadium,5.0,"We had a fabulous 2hours tour with Alison at the weekend. A tour of the ground, changing rooms, warm up and treatment areas, plus the hospitality areas. Interspersed with snippets of history and recent day anecdotes, it was excellent value for money. Lots of photo opportunities in the stadium of the pitch, players shirts, walking up the tunnel and even sitting in the managers seat at pitch-side and in the press room.....fab!!",Mar 2019
618a2a526fe3f9d3e4408bc1,UK,Etihad Stadium,5.0,"A wonderful experience being shown around the stadium. The tour guide, Martin, made the visit even more enjoyable with his knowledge of the stadium, the club's history and the way in which he engaged and interacted with all ages on the tour with me. He brought the whole experience to life with his enthusiasm as if he was on the tour for the very first time. I would definitely recommend this tour.",Mar 2019
618a2a526fe3f9d3e4408bc2,UK,Etihad Stadium,5.0,"It was a choice between this, Old Trafford or shopping. You can see why this won out!

Despite my apprehension, Mike, our tour guide, made us non City fans feel at ease and said everyone was welcome at the stadium (even after giving me a yellow card for being a Liverpool fan!).

We had the full tour which lasted over 1.5 hours and was nearly access all areas. Everything was covered from what goes on behind the scenes to match day and all the preparation that goes into that.

My only complaint, there was no trophy room tour, but I suppose you can’t fit a 30 person tour in a broom cupboard...!

In all seriousness it was a great way to spend a couple of hours on a Saturday!
Read more",Mar 2019
