country,user_id,attraction,score,review,trip_date
Czech,UrsaB_1,Spilberk Castle,4.0,"if you want to get a break from the heat and sun you need to visit the Hrad Spilberk dungeons. It'll take you less than an hour to see them and the price for family is only 205 kč which is less than 10€. The view from the Castle is amazing, there are few restaurants and bar on top, and the prices are not too high.",Aug 2015
Czech,slavek20,Spilberk Castle,3.0,"that is the case, some centuries back this used to be a Kings Castle, observing and keeping surrounding territory, but from the beginning of XIX Century Hapsburgs made this castle a prison,- mainly for national liberty fighters from Hungary and Italy(you would be surprised how many poor Italian Independence fighters were held/killed here.",Aug 2015
Czech,Mathias F,Spilberk Castle,5.0,"One of the nicest place in Brno, a view of the whole city and it includes the castle and surround areas.",Sep 2014
Czech,Belen N,Spilberk Castle,5.0,"Without any doubt the best place in Brno. If possible have a beer in the restaurant, really cheap and the best of the city.",Sep 2014
Czech,Evandro T,Spilberk Castle,4.0,"Brno is the second city of the COUNTRY. Different from Prague, here you see many locals. People have more time to tell you about the history. This attration is part of the city Development. Also you will be able to see the city from a higher spot point.",Aug 2015
Czech,debbieconsett,Spilberk Castle,4.0,We started off by doing the Casemates - very interesting and delightfully cool on a very hot day in Brno. We then went up into the main part of the castle and did exhibitions on history of the castle and Brno and fireworks exhibition. The history exhibition was well worth the visit with written guides in English in each room. Be aware that it is a stiff climb up to Spilberk. Café bar and restaurant within the castle - but neither seemed interested in selling food or drink. Restaurant was open with display boards outside - we went in and walked about but did not find any staff.,Jul 2015
Czech,lukykuky,Spilberk Castle,5.0,"Castle is not big - it was fortress. Inside you may find answears to your historical questions about Brno, Moravia and history of Czech Republic",Aug 2015
Czech,kathy,Spilberk Castle,3.0,"Although this castle didnt exactly grab my imagination, it wasnt a bad example of hrad in this part of the world. Its difficult to find the best entrance and once in the grounds the paths to the entrance are not mark, so you kind of wander around until you find it. Quite expensive to do the whole castle tour too.",Aug 2015
Czech,Earl Y,Spilberk Castle,4.0,"If you dont want to miss Brno, you should visit this place. There arent many things to see there except the view from the castle. There are also cafes and restaurants in the area, and for me, this place is a perfect place for a good exercise especially after heavy lunch/meal! Leave your car, and walk all the way top! Its worth it.",Jul 2015
Czech,Val_Mansfield,Spilberk Castle,4.0,An outstanding castle of the Teutonic Knights. It has been well restored and reflects the period in which it was built.,Sep 2014
Czech,DellaJane,Spilberk Castle,5.0,"Get an early start! Buy the everything included ticket. The Casements & the Lookout Tower were my favorites. The castle exhibits were only in Czech, no other language translations.This is a negative. Loved the fireworks photos, the architecture exhibit not so much. Take time to walk the park paths around the castle. We had a wonderful lunch on the grounds- cabbage soup & schnitzle & a local beer. A bit expensive for lunch.",Jul 2015
Czech,Gurmanies,Spilberk Castle,5.0,"Špilberk is the dominant of Brno. From this place are fantastic views of not only the city of Brno, but on the whole Moravia. Here you do not have to pay for the tour of the castle, you can go for a walk. Castle is repaired. The city of Brno hosts many cultural events. The Castle can be rented lounges for important business meetings.",Jun 2015
Czech,EricJost,Spilberk Castle,4.0,"Enjoy a nice walk just minutes away from the city centre to this castle. It's uphill, so you'll get great views on Brno and its surroundings.",Jul 2015
Czech,Helena K,Spilberk Castle,3.0,"Nice relaxing walk around castle. Very green area, parkland. I would like to see more history in the castle itself, the exhibition was closed so not sure how interesting it was.",Jul 2015
Czech,Jonathas Ribeiro,Spilberk Castle,5.0,"Inside there's a great museum where you can find everything about people from Brno and get to know their history better. From Architecture to arts, history, weapons and old clothes, etc",Jul 2015
Czech,Renata C,Spilberk Castle,4.0,"I was amazed when visited this castle, the outside area is beautiful but the inside is breath taker, I was impressed with the architecture the details and the exibitions that were happening by the time of my visit. Definitely recommended.",Jun 2015
Czech,Mjsomaha,Spilberk Castle,4.0,"Unfortunately we visited the castle on a Monday when the museum was closed, but we were able to tour the passages under the castle walls which served as garrisons and later as a prison in the 18th and 19th centuries. It provided an interesting perspective on the way the various rulers used the castle. The Nazis also used the space as a command post during WWII. Views from the top of the hills are stunning and give glimpses of the Moravian countryside. There also is an nice coffee shop so it's an ideal spot for a rest after hiking up the hill as we did.",Jul 2015
Czech,CoporalJones,Spilberk Castle,5.0,"I travel to Brno several times a year to visit family, but always try to fit in a trip here. The history is fascinating and I see different things and learn something new every time. The Autumn colours are simply beautiful but can recommend a visit here at any time of year. There are a lot of steps though, so be prepared.",May 2015
Czech,davearnell,Spilberk Castle,4.0,"Be sure that you factor in that the opening time in summer is 1000 vs 0900 which is reversed for most countries but they stay open later.

The high point is Frank's bar ( Bainski Bistro at the entrance), so if you arrive too early, coffee a true local pilsner & a breakfast is available as suits.",Jul 2015
Czech,Keith S,Spilberk Castle,4.0,"The castle is on a high hill in the middle of the city. Simply climbing up to see the park, the views, and the imposing fortifications is reason enough to visit. Additionally it has various exhibitions include prison and torture chambers.

Spielberg is an attractive, peaceful, interesting place to visit.",Jun 2015
Czech,William R,Spilberk Castle,4.0,"a must see but put on your comfortable shoes! its a hike to get up to the castle but it was worth every step.
multiple tours you can take so plan to spend the day here and take your time, there is so much to see.
I had to visit a couple of times because I didnt allow enough time the first time I visited.",Mar 2015
Czech,Peter K,Spilberk Castle,4.0,"The castle is an easy walk from the centre of town,. The park it is situated in is lovely and peaceful. Many local Czech's are just sitting on benches enjoying the weather and the view. I suggest you do the same. The tours/sights inside the castle are just average. Its more about the walk and the view from Brno from the top.",Apr 2015
Czech,Otto C,Spilberk Castle,5.0,"Fortified the dominant feature of Brno stir up the respect of enemies. In the underground, it was a prison for unfaithful women, criminals and political prisoners. The most famous prisoners were Babinský or baron Trenk. .Now there is the exposure of the torture tools and equipment of the jail cells. In the central part are the exhibitions of historical artifacts. In the higher floors then the picture gallery. In the courtyard is occasionally theatrical performances, tournaments, etc.",Jul 2015
Czech,Szitas Z,Spilberk Castle,5.0,"It's a very good place to rest. Winding paths, birds, trees. Everything is very clean and tidy. We saw a couple of exhibition in the castle. ( medieval torture chamber etc.) Must see!",Jul 2015
Czech,Chris Backe @ WorthyGo,Spilberk Castle,3.0,"With four admission offerings, you'd think this place was visited by tons of people... On this Friday afternoon? We almost had the run of the place. The exhibitions, specifically the one about the former prison is one of text and black-and-white pictures. Booklets are available for English and German for each room, and you'll need these if you want to actually understand what's happening...

It's a lot of climbing and not exactly convenient to the rest of the city... I'd pass unless you're ready to spend a fair bit of time getting around on foot...
Read more",Jun 2015
Czech,John S,Spilberk Castle,4.0,"My favourite part was the view from the tower, which is fantastic! On the other hand, I found the museum to be very old-fashioned and extremely dull. Unless you're passionately interested in Brno and Moravia, you might want to skip it. I didn't even go to the upper floor (art) because I was so desperate to get out of there. Really, it was deadly, and it's very large, so it eats up a lot of time. The baroque apothecary is also not all that wonderful. BUT the casemates are atmospheric and fun (and creepy) to wander around in. And the castle grounds are interesting. There are goats wandering around, munching on leaves!
Read more",Jun 2015
Czech,Deni V,Spilberk Castle,4.0,"Špilberk Castle is placed on the top of the small hill, covered with trees and walking routes and it is one out of few places in Brno (along with Park Lužanky and the lake) where you can go to clear your mind. It's a lovely natural oasis in the city centre, with lots of benches and deep shadow. The castle itself is not really a castle, but more of a fortress, so there is nothing much to see inside. Even though, it is historically valuable and provides a great view on the city of Brno.",Apr 2015
Czech,John_62-1141,Spilberk Castle,5.0,"I was there at second week in Mai.Although i was there many times but this time friends suggest me to enjoy the special program which is managed from Brno city authorities,i follow the tip & not regret & will never forget;-) It was great they were local merchants & people who produce all food & ingredients and cloths & etc...by themselves,also handwork or traditional stuff,they were local musician and of course as always my dear Brno brewery(Starobrno) with great & tasty Beer made in Brno/CZ;-))) we were 14 friends with family and also single so all kind of groups will find fantastic entertainment,we were eating drinking at the back yard of the Castle was a kind of small stage made for paar for dancing and big play ground (some older guys were playing badminton at the night funny games;-)) and do not forget the surrounding small wall of the Castle was in different stages place to look and take photos of Brno while it was burning in the lights at far horizon and by big magnificent Moon & stars from above.those who had some moonlight experiences know what i am talking about ,the moment was just become perfect as musician plays Queen Love of my life;-))) wow hey i still love that magical night at the roof top of the Spilberk Castle.don`t miss it.later can put some photos to show you what i experienced.
Read more",May 2015
Czech,Terry L,Spilberk Castle,5.0,The castle or Vrad in Czech has an impressive façade set in a lovely parks area. it is possible to walk all around the base with great views all over the city on all sides. The approach to any castle will involve going up quite steep pathways but they are paved. Well worth seeing,May 2015
Czech,Lynda K,Spilberk Castle,4.0,"A lot of history here, but a lot of uphill walking which, by the third day of walking was a challenge.",May 2015
Czech,Mario44globetrotter,Spilberk Castle,5.0,"The premises of the castle have been repaired and the maintenance is going on. Inside you have several exhibitions.
For Italian tourists in the prison of the Castle (casamaty) was kept for eight years the Italian patriot Silvio Pellico.",May 2015
Czech,TravellingDutchie,Spilberk Castle,4.0,"The Spilberk (Spielberg) castle is quite a sight, towering above the city. It's a bit of a trek up the hill, so take your time and enjoy the park surrounding the castle. The history of the castle goes back a long time, and that shows in several of the exhibitions. If you buy the most expensive ticket you get access to all the exhibitions and the casements (which were used as a prison during times of war (and beyond). Each section has its own ""entrance"", and the employees show you the way where to go next. But because of the size of the castle and the lack of signs here and there it can be confusing to know where you're going. A few of the exhibitions have descriptions in English on the artifacts, and for the other exhibitions you can get a guide in different languages, normally located next the entrance of a room. It takes at least an hour to go through all the rooms and exhibitions, so take your time and enjoy.
Read more",Apr 2015
Czech,Robin J,Spilberk Castle,5.0,"On a return visit to Brno, I visited Spilberk Castle again but this time paid 170kc (Seniors rate) for entry into the Brno Museum. (NB you have to check in any hand baggage in a locker before entry). This included the Clock Tower and the climb to the top was well worth it for the panoramic view of Brno and surrounding areas. The exhibition of artefacts etc were well presented with books in each room providing translations into English, French and German. The Art Gallery had some really good paintings and sculptures and a visit to the Casemates showed how life was really like for those troops garrisoned there and later on for prisoners. All of this I had to myself as no other tourists in sight. In fact I would recommend mid April as the ideal time to visit Brno as not many tourists and the spring like weather made it so much more enjoyable.
Read more",Apr 2015
Czech,TWP64,Spilberk Castle,2.0,"Nice views from the top of the hill but by European standards, the castle is completely underwhelming. The casemates was a serious disappointment. Unless you are on a guided tour, you'd have little idea of the relevance of mostly empty spaces. The rooms that have recreated the torture areas look very wax museum oriented. This put us off going to the temporary exhibitions and maybe that was a mistake. The whole complex is pretty much inaccessible for anyone with mobility issues.",Apr 2015
Czech,Pavla2013,Spilberk Castle,4.0,"The castle is nice for a afternoon walk, offers amazing view of the city, exhibitions, you can visit its dungeons, learn about history and in summer it offers Shakespearean theatre nights.",Aug 2014
Czech,PremekS,Spilberk Castle,5.0,"A great place to enjoy a little bit of Brno history, enjoy the view of the city and experience the terrors of the old underground prison!",Jan 2015
Czech,vaclean,Spilberk Castle,4.0,"There is a very nice view from the castle top, and many of the (temporary) exhibitions are really excellent. The surrounding park and the hilltop scenery are great too. The castle as such is nothing special (considering other places in Europe :-), the dungeons are OK, not really exciting. The food festival at the castle, summer theatre plays, etc. are great.",Sep 2014
Czech,qukatz,Spilberk Castle,3.0,"Nice view, but very long and boring exhibitions.
The casamates just empty floors under the ground (with 4-5 vax statue), the exhibitions aren't well integrated (a lot of different themes) and boring:(",Jan 2015
Czech,Lena D,Spilberk Castle,3.0,We only visited the dungeons and not the actual museum and exhibitions. They were huge and quite interesting. The lighting was not so good - it was difficult to read signs and guide book. The view from the castle are very good.,Jan 2015
Czech,Amanda C,Spilberk Castle,4.0,Really enjoyed our visit and even if you decide not to go into the castle then the views of Brno are amazing. We particularly enjoyed the classmates! If you're in Brno don't miss it!,Jan 2015
Czech,Renate S,Spilberk Castle,5.0,"The castle is well worth a visit. Great for exercise as it is up hill through a stunning park. Beautiful views when you get there. I guess you could be lazy and drive up, but honestly, the walk is far more rewarding :) We did not have the time to take the tour inside (not sure if it was open anyway) but even exploring the outside was really nice and I recommend it.",Nov 2014
Czech,Talita N,Spilberk Castle,4.0,"Spilberk is not only a castle, there is also a museum inside, and it is quite nice. You can see the prisions from the older building and learn about the history of the city and the castle. Also, the view from the castle is breathtaking. It is a program you can do with friends, family or partner. It is also possible to rest around the castle, reading a nice book, having a picnic or just meeting friends for a talk,",Dec 2014
Czech,Kittynam76,Spilberk Castle,3.0,"My first impression of this building is that it didn't look as a classic castle at all, and indeed - it was renovated and transformed into a civil building during the Austro-Hungarian era. The exhibitions were mainly in Czech - occasionally German and English. The best part is to just walk in the grounds of the castle and appreciate the city views. Save the entrance free, unless you have a good reason or time to visit the interior.",Jan 2014
Czech,omn1,Spilberk Castle,4.0,"Have been there more times, with family, friends, etc. Always a good point for a tour for the weekend, or have some fun. The nicest view to the city. Must see.",Jul 2014
Czech,apayingcustomer27,Spilberk Castle,2.0,"What could have been a great tourist attraction is actually quite a let down. There are no notices or boards explaining anything, lots of empty rooms and it only takes 15 mins to walk around. We reached the exit soon after entering and asked ourselves ""was that it ?"". This is the first time I've not given a good review on TA but honestly this attraction could and should do far more to improve the customer experience.",Oct 2014
Czech,W9937FMChris,Spilberk Castle,4.0,"We were given laminated sheets & we walked around Rampaths – for prisoners.
The castle contained museum and exhibits = gave it a miss.",Nov 2014
Czech,Eria T,Spilberk Castle,5.0,"it is a nice castle,with a restaurant and a cafe.the reastaurant is nice decorated,it really feels that you are in a castle,the food was ok,price ok,polite staff.Also its nice to walk there,especially during summer,is lovely to have picnic.sometimes you can find good and interesting exhibitions.",Jun 2014
Czech,Alena_Dobrovolna,Spilberk Castle,5.0,"The castle is newly restored, if you don´t want to spend money for the entrance fee, there is still a lot of things to see fo free. Wonderful view of the city, nice castla courtyard with a chime playing every hour. Inside the castle there are many interesting expositions - you can start in the cellars where castle dungeon is found. In the upper floors there are various exhibitions and a castle gallery. It´s worth seeing - it´s a place full of history.",Aug 2014
Czech,Cyryll,Spilberk Castle,4.0,"If you have half-day in Brno, Spilberg is must-see point.
Exept view-point experience, you will get a deep-involving audio-tour and opportunity to explore the castle dungeon.",Dec 2013
Czech,Robin J,Spilberk Castle,4.0,Well worth the winding walk up to the top for the fantastic sight and photo opportunities of Brno and surrounding areas.,Oct 2014
Czech,gagata_abc,Spilberk Castle,5.0,"I visited the whole museum - and actually read the whole story of the jail. Horrible.
Besides, the views are breathtaking, the park - the best place for a walk/jog (though quite steep). Nice bistro by the ticket office - a nicely spiced hermelin and beer sustained me for the whole evening.",Oct 2014
Czech,Giota,Spilberk Castle,5.0,Prepare for a lot of walk since the whole place is huge! There are a lot of statues and a museum worth to visit! The yard around the castle is really high and the view is extraordinary!,Oct 2014
Czech,Radek H,Spilberk Castle,4.0,Very interesting fortress rebuild in 18-19 ct with massive wals made from red bricks; with underground catacombs and very nice park. Excellent view to the surounding area and the city. Several acceptable restaurants. Very good Shakespeare summer fest in the old castle court. Something like Montiuc castle in Barcelona. I reccomend to see,Aug 2014
Czech,Reisende935,Spilberk Castle,3.0,"OK to visit, good view, but not much to do. Our son got bored very quickly. Nice place, but dead.nnnnnnnnnnn",Oct 2014
Czech,sparkyDubai,Spilberk Castle,4.0,Spent a lovely sunny afternoon strolling around and having lunch. The ticket staff speak English and will tell you where to walk around and give you an English information sheet. Thee is also a look out tower you can pay to go up. Lovely views over the city. The food in the restaurant was lovely.,Oct 2014
Czech,Lars I,Spilberk Castle,4.0,"Due to its location on hill, you have good view over Brno and its surroundings. It worths of going cause you can go inside to see some special rooms and also park attached to the castle is quite nice.",Aug 2014
Czech,Jeremy p,Spilberk Castle,2.0,"My wife and I aren't history buffs per se, so maybe if you are, this castle would be worth the trip. If you aren't a history buff and are hoping to see an interesting old castle, skip this attraction. Compared to most of the castles I've visited in Europe, Spilberk is very lack luster. Adding to the less than average experience is the constant presence of museum guides literally breathing down your neck. If felt as thought we were being spied on, and we didn't look like art thieves, trust me. I wish I had my Crowns back.",Sep 2014
Czech,John W,Spilberk Castle,4.0,Worth the hard slog up here. Two temporary exhibitions on WW1 had very good exhibits but disappointingly without English translations despite reassurances from good English speaking young lady at the cash desk. Casements (old prison) can be visited at an extra cost. A very good and useful multilingual info machine near the entrance to the castle gives a huge amount of information. An impressive edifice.,Sep 2014
Czech,daisyday2011,Spilberk Castle,5.0,"Really good day out, incredibly interesting. Fantastic value for money, scAry dungeons and lovely gardens. Had a drink at the bistro cafe inside the castle grounds which again was realistically priced and very nice hot pear juice. Spent the afternoon around the grounds and had picnic lunch. Very nice.",Sep 2014
Czech,Jaroslav F,Spilberk Castle,3.0,"I did climb uphill through beautiful gardens to visit the castle.Former prison from Austria-Hungary empire,it is imposing structure.Inside are some catacombs,with former prison cells and not much more.Hardly worth visiting.The gardens are nice.If you have time,stroll around.Don't bother going inside",Jun 2014
Czech,Jari S,Spilberk Castle,3.0,"There is a nice view here ovet the town. Other than that it is just a castle, kinf of. There is nice walk up here thru a park and it is not too far away from down town so why not go there.",Aug 2014
Czech,TassieTravellers99,Spilberk Castle,2.0,"We visited this castle on a cold and rainy morning. It is accessed via a short steep path a short distance from the centre of town. It is set in its own formal grounds and there is a commanding view of the city from its promenades.
The biggest frustration was the mis-advertising of the opening hours. Whilst it opens at 9.00am in the off season nowhere could we find that it opened at 10.00am in peak season.
There are several courtyards and whilst there are a number of displays to visit the overall atmosphere quickly dragged this place down. Many of the exhibits were temporary artworks and the rooms they occupied such as the chapel and the apothecary were no longer maintained in their original form.
The expected highlight was the castle to fortress museum exhibit. Alas the attitude of the numerous staff who outnumbered the few visitors quickly frustrated us. We had to check our bag, no photography was allowed inside and every chamber contained an eagle eyed staff member who watched us to make sure we did not touch anything. Given everything was under glass we have no idea what they were monitoring. The exhibit contained an archaeological dig of the site, a small arms exhibit, a military museum and a very detailed and wordy crime and punishment display.
Beneath the castle were the casemates. We had a brochure which gave us a bit more information about the tunnels, including their use as soldiers barracks and a small torture display.
Overall the staff were over bearing and we admit that the website did an excellent job in over selling this place. On top of this the facilities needed a good flushing as every drain smelt strongly of sewerage. Not our favourite castle.
Read more",May 2014
Czech,Andylucia,Spilberk Castle,4.0,When we visited they were preparing for an event and we could only tour the underground section. It was interesting.,Sep 2013
Czech,HollyFan,Spilberk Castle,3.0,"My advice would be to catch a cab up (very reasonable) and walk down.
As the Castle was a former prison be pepared for some unpleasant history.
There is a rather strange section devoted to a fireworks display they held for an anniversary of the hotel.",Jun 2014
Czech,John G,Spilberk Castle,4.0,"Spilberk Castle is bigger than it looks from the outside, as we discovered from walking through the free galleries, most of which we found quite interesting. The best part of the visit was the walk from our nearby hotel up the rather steep hill to the castle on top. It was a lovely spring day and many people were enjoying the surrounding park. The view from the top is worth the climb.",May 2014
Czech,gil s,Spilberk Castle,2.0,"the only good reason to go all the way up to this castle is the view. you can get a better view from the catedral or the old town hall tower. the ""castle"" it self is not interesting. the exhibitions are very expansive and not interesting, and the restaurant is also very expensive for no good reason...",Jun 2014
Czech,Richard G,Spilberk Castle,5.0,"We walked up to the castle through lovely gardens and spent several hours looking at the exhibitions, followed by a glass of wine on the terrace overlooking the city. Perfect.",Apr 2014
Czech,Ota R,Spilberk Castle,3.0,"Probably we were unreasonably expecting too much. Long walk from the parking lot and a view just from only one side of this castle that could be seen from all locations in Brno. The interesting stories we did not see but heard. In past it was a prison for criminals, the most known from them was a man named Babinsky who, with his cohorts, terrorized people on roads to Brno. Another us of this, now peaceful castle had during the WWII German Gestapo whose people tortured and murdered Czech and Moravian people on the same premises as in middle ages.
The restaurant food and service were under average a just to be frank, we expected more from this dominant building towering th city.
Read more",May 2014
Czech,Jan H,Spilberk Castle,4.0,"Spilberk is nice place to visit with beautiful views over Brno. You can see Palava hills when the visibility is good.
Torture chambers are quite stunning to see. Bad guys in past had hard times when being in prison. Unlike these days.",Nov 2013
Czech,Zita H,Spilberk Castle,5.0,"I visit Špilberk castle regularly, because this place brings peace and harmonization into my heart and mind. It is great place for relaxing, walking - because it provides a large green park that surrounds the castle and also serves for gain cultural activities. You can visit various exhibitions - it is best known for casemates = underground dungeon, which has been used even by Nazis, baroque pharmacy, observation tower. Then you can listen to the chimes on the courtyard or to have a refreshment in the castle restaurant. In the context of ongoing celebrations every year, you can see fireworks (where various countries compete among themselves), theatrical performances, concerts, food festivals and various exhibitions. If you come to Brno you definitely shouldn´t miss this place, especially when it is located in the heart of the city.
Read more",May 2014
Czech,Mark B,Spilberk Castle,4.0,"We first came to Brno back in the 1990's and visited the castle then. A lot has changed in the intervening years. Thanks to funding and a lot of hard work the castle is now an even better visit. The views over Brno are amazing and a walk around the outer part of the castle is free. The purpose of our visit was to see an exhibition, this was very reasonable 120kcs (exchange rate 32kcs to the £). There are a couple of cafes on the site but are a little bit expensive.
Great to follow the paths up through the park savour the views and then with gravity on your side walk back down and have a nice Czech beer to reward yourself for your efforts.
Read more",May 2014
Czech,FireFox610,Spilberk Castle,4.0,"The place is great, especially the park which is surrounding the castle. Beautiful view on the city from the castle side n of course inside the place is interesting. But at the time we went thr some renovation was happenning inside, so we couldnt see all the expositions. Anyway be prepared that its not any kind of a fun destination so dont expect it to be too exciting. Also the best thing to do is to join one of the tourist groups for a guided tour around the castle.",Oct 2013
Czech,Andy51drama,Spilberk Castle,4.0,"Spent hours there - plenty to see from the development of the castle to torture chamber, art exhibiton etc",Apr 2014
Czech,Veronic M,Spilberk Castle,4.0,"Former fortress from the 17th century, later used as a prison. Built at the same style as the fortress in Terezin, the concentration camp north from Prague. Dominant of the town, impressive from outside, but empty and hollow within - what would you expect from a former garrison and prison?",Jun 2013
Czech,Sheena B,Spilberk Castle,5.0,This castle has a lot to offer. It is a lovely... though steep.. walk up through the woods. I didn't have time to visit everything but the current Dali exhibition is excellent. None of his major works but lots of smaller but interesting works... Drawings and lithographs...,Mar 2014
Czech,bogsider,Spilberk Castle,4.0,"It commands a sweeping view of Brno and was once home to a prison. With various ticket prices one can visit the cells below the castle, the first floor, the second floor and the art museum. We opted for the observation tower and the first floor (which in the West would be the second floor...but who's complaining). The first floor exhibit traces the history of Brno from earliest times straight through the 20th century. The guides were very friendly providing us with a menu in English so we could navigate the displays.
The observation tower is also worth a look, the entire city of Brno stretches out before you. While in the tower be advised that the bells are right above your head an go off every 15 minutes. I didn't know that and when they went off my need to use the WC disappeared almost immediately
Read more",Mar 2014
Czech,DowneastCornhusker,Spilberk Castle,4.0,The fireworks display is unlike any other I had seen anywhere in the world. There are displays of all the various elements of Czech History across the ages. Of course not all appeal to everyone but there all are well done.,Feb 2014
Czech,Steveo_1M,Spilberk Castle,5.0,"The castle affords excellent views over the town and its just on the edge of the old town.
Interesting exhibitions and a grim history make for an interesting hours visit.
a bit of a walk up the hill to get there though, but it is noce going through the park.",Mar 2013
Czech,TheRunawayFound,Spilberk Castle,3.0,"The restored ruin of Spilberk Castle offers good views of Brno, and is a nice place for a walk inside the city.",Mar 2013
Czech,dvsnats,Spilberk Castle,3.0,"this is a restored ruin, you just see the walls that were recently done. The goats that are there are fun though.",Sep 2013
Czech,Blodenwedd,Spilberk Castle,4.0,"This is the place you really should visit during your stay in Brno. Špilberk has a long and colorful history and you can see many from its last years in the building: the prison, the castle, the fortress. You can ejnoy great views on Brno and have something tasty in the café. There are also changing exhibits and festivals. The way up may be steep, but beautiful, especially in autumn.",Oct 2013
Czech,Ellie H,Spilberk Castle,4.0,We travelled in autumn and although a steep walk up the view from the top is worth it! We only visited the first floor of the castle but it was interesting to look at and get some history. Even to just look around the outside and the surrounding park is worth it though. The leaves were a beautiful colour and made for some lovely pictures!,Oct 2013
Czech,Glowworm73,Spilberk Castle,4.0,"Very steep but worth the views from the top. Not open all year round but attracts lots of visitors daily, take some water with you and rest on the way up.",Oct 2013
Czech,Katerina1002013,Spilberk Castle,4.0,"Spilberk castle, in Brno and whole country called ""Spilas"", is a really dominant of Brno. There is a great wiew for whole the city. But i disliked the way to the hill to reach the castle :-)! But it is necesarry fot the view.",Oct 2012
Czech,ajrin87,Spilberk Castle,3.0,"You can walk all around the castle but if you want to explore the interior, you have to pay a large entrance fee (10 of 15 €/person!), we didn't pay it so I can't tell if it's worth it or not. You can get beautiful views of old town centre with dominant figure of Brno cathedral.",Oct 2012
Czech,javertz,Spilberk Castle,4.0,around the castle is all very nice with beautiful views on the city ... inside the castle you understand difficult life prisoners of former times,Jul 2013
Czech,TravellingTom78,Spilberk Castle,5.0,"The castle has lots to see with several excellent museums and galleries located in the main buildings.

At the time I visited it was in the middle of a heat wave with the mercury pushing 39C most days, so the cold, damp casemates below the castle were possibly the most gorgeous place in the city.",Jul 2013
Czech,Undercliffe,Spilberk Castle,5.0,"The exhibitions within the castle are detailed and historically accurate. While some of the history is grim, there is also plenty to see from ancient and medieval times",May 2013
Czech,Petra B,Spilberk Castle,5.0,Špilberk castle is one of two symbols of Brno. It is castle in the centre of Brno which is more famous as the heaviest prison which you can visit and to think about your offence. Also there is interesting exposition of art but if you don´t want to visit castle you can walk during forest park around castle with romantic arbour and pavillon and maybe you can meet your love. Petra Bačovská,May 2013
Czech,Irena T,Spilberk Castle,5.0,"This castle is beautiful, surrounded by a lovely park where you can relax and have a picnic. Nice to see from the outside but great to see from the inside with its dungeon and artistic exhibitions...",Jun 2013
Czech,Viktor B,Spilberk Castle,5.0,Nice castle in city centre where you go through park. There are many exhibitions which are regularly modified. I recommend to visit casemates.,Aug 2012
Czech,TimMPerth,Spilberk Castle,3.0,"The outside of the castle is free to wander about but you have to pay to visit inside and it costs for every floor you wish to visit which makes it quite expensive. None of the information is in anything except Czech, although there are printed notes in English German and Italian but they are not very good and a little hard to relate to the exhibits as not much is numbered. I thought the 150kr for the 1st floor with very over priced. Walking around outside is great and also free!",Jul 2013
Czech,WanderingSparrow,Spilberk Castle,4.0,"Spilberk Castle, perched atop the highest point in the city of Brno, is an interesting site to visit, if only for the fantastic views of the surrounding city and landscape. Make your way through the tunnel passageway into the main complex to get the best views from the terrace - entrance fee not required. The climb up through the park on the slopes of the fortification is great exercise, but not for the mobility impaired.",Jul 2013
Czech,Seutonious,Spilberk Castle,4.0,"We didn't have a lot of time but what we saw we liked, as a lot of buildings in The Czech Republic it would make a good setting for a film (Walt Disney)",Jun 2013
Czech,FAMILY34,Spilberk Castle,4.0,"Spent over 3 hours here. A little expensive, The information on exibitions is not in English , however they do give you booklets in each room, with brief outlines of displays.
In summer it doesn't open until 10 am but there is a café there that is open.",Jul 2013
Czech,IJtraveller,Spilberk Castle,4.0,"This castle has a long and varied history, including a period of time as the toughest prison for the Hapsburgs - Austro-Hungarian Empire. It was also utilised by the German SS during their occupation of Slovakia. There have been many renovations and rebuildings / remodellings of the castle over its history. There were fires that destroyed some of the castle over time and it was also left after one such event for many years. One can read all about it on various sites and the when one does the tour the information is provided in a number of languages for self touring. The stories and the information are well presented and match with the displays in the various cells that have been set up. In addition there was an additional exhibition of Fireworks through the ages with lots of photos of the recent competition in Brno and many old apparatus used in the past as well as currently. Well worthwhile.
Read more",Jun 2013
Czech,Wirrklunk,Spilberk Castle,4.0,I came upon this castle by accident as I was enjoying a lovely wander through the park. The glimpses you get as you climb the pathways to the top made for some nice pictures. The views from the top and the castle itself were a bonus.,Jun 2013
Czech,NVV,Spilberk Castle,4.0,Locals advised me at once to visit Spilberk Castle - and it was good advice! Very nice view over Brno and possibility to see a real Castle which is known after war 1618-1648 in Europe). Nowadays a lot of different festivals hold here).,May 2013
Czech,pepartim,Spilberk Castle,5.0,"Beautiful exhibition of Famous Czech illustrator, not too pricey, many interactive toys etc. for children",Jan 2013
Czech,Hans S,Spilberk Castle,5.0,"Visited this historic Castle Spilberg,
Undeground Casemates (Tunnels)
Lovely surounds by parks with benches",Apr 2013
Czech,mcoolj,Spilberk Castle,3.0,"there are unfortunetely only two good things - nice view and casemate...
For family with kids not so interesting. No god parking possibilities.",Apr 2013
Czech,mattsw1,Spilberk Castle,4.0,"It is well worth the walk up the hill just to see the view across the city. As far as I could make out, it was free to walk around the grounds.",Mar 2013
Czech,Eva-cz,Spilberk Castle,5.0,"If you are bored from city center and want to have nice quiet walk especially in spring or summer, you can visit this castle and enjoy amazing view on whole Brno.",Oct 2012
